# Amplitude1 Amplitude2 Frequency logL logPrior
5.978374577831216286e+00 5.095520052666361543e+00 9.802959189123161110e+00 6.541684084313558415e+05 0.000000000000000000e+00
5.865629017923252420e+00 5.044422634142397222e+00 8.205380494981849182e+00 6.541705550974821672e+05 0.000000000000000000e+00
5.678659290592539932e+00 5.726771542949058436e+00 9.580826748367769596e+00 6.541709872404037742e+05 0.000000000000000000e+00
5.097077054881211211e+00 6.234149218915700175e+00 5.218655809460585715e+00 6.541741591688597109e+05 0.000000000000000000e+00
5.215734671760472452e+00 5.187993003238372758e+00 6.591347008070177260e+00 6.541746821934498148e+05 0.000000000000000000e+00
7.052408567069301526e+00 7.077502010052658221e+00 7.508081314905813208e+00 6.541755806008246727e+05 0.000000000000000000e+00
5.253756870279781666e+00 6.180575391547683317e+00 5.060663814733931787e+00 6.541776842540600337e+05 0.000000000000000000e+00
1.473886416671057020e+01 1.370240767200396803e+01 7.367005063519097341e+00 6.541783214282585541e+05 0.000000000000000000e+00
5.752904209628272980e+00 5.717170033573154342e+00 9.721209268141429050e+00 6.541793363341336371e+05 0.000000000000000000e+00
5.874166305533483623e+00 5.250758819622410201e+00 9.243693202307946777e+00 6.541821992645553546e+05 0.000000000000000000e+00
5.212855956797149304e+00 5.845019355081660706e+00 9.796371963934031868e+00 6.541892585330564762e+05 0.000000000000000000e+00
7.399401420675359553e+00 6.014246792931512431e+00 7.712746822024124427e+00 6.541967077668623533e+05 0.000000000000000000e+00
5.442756617672566577e+00 5.960583211077487675e+00 9.900753545626230334e+00 6.541977404080033302e+05 0.000000000000000000e+00
6.150223654759537695e+00 5.110568482939398471e+00 5.224062825493113849e+00 6.542029120443176944e+05 0.000000000000000000e+00
5.067480441138438430e+00 6.163525276637138894e+00 9.586640782824044749e+00 6.542036736193908146e+05 0.000000000000000000e+00
5.163884531341370376e+00 6.835599429575162311e+00 6.720483482253378327e+00 6.542065984720352571e+05 0.000000000000000000e+00
5.487374232250253669e+00 5.427204730479911809e+00 9.286143185185002480e+00 6.542077032540999353e+05 0.000000000000000000e+00
5.077693608881831189e+00 6.547772782036015649e+00 8.629987940033924332e+00 6.542081212782495422e+05 0.000000000000000000e+00
5.655554789707955443e+00 6.142974482013069171e+00 6.691221051227039140e+00 6.542164718775078654e+05 0.000000000000000000e+00
5.581540309666298327e+00 6.694209250273315703e+00 7.745566400433858689e+00 6.542181736672614934e+05 0.000000000000000000e+00
5.767613262628963788e+00 5.231352293157345734e+00 6.204930964532270998e+00 6.542262730761946877e+05 0.000000000000000000e+00
6.376967934657932879e+00 5.514931758161918829e+00 8.457801987737706639e+00 6.542354972756595816e+05 0.000000000000000000e+00
5.692312417042747263e+00 5.383153909456719788e+00 9.431014377223382539e+00 6.542355329037619522e+05 0.000000000000000000e+00
5.943784448111954610e+00 6.044569967531382204e+00 8.107982408677768760e+00 6.542377170150249731e+05 0.000000000000000000e+00
7.830895513114201734e+00 6.754366590893029709e+00 7.555456330132789056e+00 6.542410146364778047e+05 0.000000000000000000e+00
6.204206612425384293e+00 8.468303096963614607e+00 7.225934709017090896e+00 6.542412482564157108e+05 0.000000000000000000e+00
5.747543642957326782e+00 5.016990652616049040e+00 8.540810411393469082e+00 6.542432744322748622e+05 0.000000000000000000e+00
5.696358453180668135e+00 5.729111021632903089e+00 5.238217907911594473e+00 6.542471049967352301e+05 0.000000000000000000e+00
5.097944712971606229e+00 6.235340201917597192e+00 5.044503122426825747e+00 6.542475528308657231e+05 0.000000000000000000e+00
9.749518268479826943e+00 8.054066889566222187e+00 7.245714675386964565e+00 6.542581332247462124e+05 0.000000000000000000e+00
5.762605691076697845e+00 5.584374233169638657e+00 5.773509332711366682e+00 6.542583174571944401e+05 0.000000000000000000e+00
5.557676439341981300e+00 5.719421216586513701e+00 8.681276260524235511e+00 6.542587276594776195e+05 0.000000000000000000e+00
5.103296215709777428e+00 6.225881757688631168e+00 6.001445118379466592e+00 6.542641136685519014e+05 0.000000000000000000e+00
5.860110506968084998e+00 5.661758937225397581e+00 6.168044470017032488e+00 6.542747977021712577e+05 0.000000000000000000e+00
5.910138432827400479e+00 5.405226223563754040e+00 6.186095596357472637e+00 6.542758747603294905e+05 0.000000000000000000e+00
5.778511303345537087e+00 5.596150523932274190e+00 9.159012166880405204e+00 6.543049219406103948e+05 0.000000000000000000e+00
6.100390215136459737e+00 6.698346793937292709e+00 7.058170147832244723e+00 6.543108636098003481e+05 0.000000000000000000e+00
5.864134718845752658e+00 6.144169401367867600e+00 8.103083997929001470e+00 6.543122783213214716e+05 0.000000000000000000e+00
6.292003416114106962e+00 5.362818820788861629e+00 8.626946695428333811e+00 6.543152288427357562e+05 0.000000000000000000e+00
7.196702687874249271e+00 6.726974614680306885e+00 7.560624797179720247e+00 6.543193924634456635e+05 0.000000000000000000e+00
6.070586008074736917e+00 1.267209180135381885e+01 7.365135703992333305e+00 6.543198941461145878e+05 0.000000000000000000e+00
6.105112796242292639e+00 5.374835548500645821e+00 9.177005468824912526e+00 6.543218674120415235e+05 0.000000000000000000e+00
6.438775456396873764e+00 5.913866322551550425e+00 7.921322493905512019e+00 6.543254950244688662e+05 0.000000000000000000e+00
5.139197614814277948e+00 7.358023931399402251e+00 7.696565142236377888e+00 6.543357332846096251e+05 0.000000000000000000e+00
5.365089154512381775e+00 6.646729876927147451e+00 6.706239257152862621e+00 6.543382679491884774e+05 0.000000000000000000e+00
6.024753448301436443e+00 6.305675802692578102e+00 6.885889291334443385e+00 6.543435234032212757e+05 0.000000000000000000e+00
8.714813682939642092e+00 7.356089520490320943e+00 7.394164490151002411e+00 6.543537740224375157e+05 0.000000000000000000e+00
5.739814374346769554e+00 5.082189325222093323e+00 6.301126588802644868e+00 6.543550006902330788e+05 0.000000000000000000e+00
5.095767815114613519e+00 6.439892551534707188e+00 8.638456950175761762e+00 6.543566385237233480e+05 0.000000000000000000e+00
6.041472166985832004e+00 5.148224478386363323e+00 5.081214745347924833e+00 6.543595756328235148e+05 0.000000000000000000e+00
5.225493112763991199e+00 5.668376145516818454e+00 9.305193656710784467e+00 6.543615370310379658e+05 0.000000000000000000e+00
5.525937493081691798e+00 5.793046321192412584e+00 5.430180499815238981e+00 6.543618631703692954e+05 0.000000000000000000e+00
6.590710090727850634e+00 5.303953357704006777e+00 8.279557890590988123e+00 6.543635131761528319e+05 0.000000000000000000e+00
5.091328139213636028e+00 5.786940518074475293e+00 9.803752445555835138e+00 6.543676015301074367e+05 0.000000000000000000e+00
5.678259920180539488e+00 5.434852962549516775e+00 9.962618645745168422e+00 6.543696326594833517e+05 0.000000000000000000e+00
5.395505074291655490e+00 5.941141692347370551e+00 9.386900129985457752e+00 6.543718917610750068e+05 0.000000000000000000e+00
6.109316335499177519e+00 5.626869604168243555e+00 6.727565928829396746e+00 6.543756618683271809e+05 0.000000000000000000e+00
5.641787418278511268e+00 6.118221479287282882e+00 6.529070056219516971e+00 6.543779514470903669e+05 0.000000000000000000e+00
5.643473850297232808e+00 5.424293595831484183e+00 6.564671617330573028e+00 6.543795308014272014e+05 0.000000000000000000e+00
7.519666510006091542e+00 7.653436122010734088e+00 7.535069383204206162e+00 6.543813664577818708e+05 0.000000000000000000e+00
5.371675541407663346e+00 5.678604009191020374e+00 5.096364446198353271e+00 6.543946873979127267e+05 0.000000000000000000e+00
6.413512043913097038e+00 1.511996209610252784e+01 7.356656413399146111e+00 6.543953930253717117e+05 0.000000000000000000e+00
5.294941032419672844e+00 5.103306646165667537e+00 7.987815616236907168e+00 6.543954566909964196e+05 0.000000000000000000e+00
5.951051809015760696e+00 5.229684492557489683e+00 5.226229196956648337e+00 6.543992574417741271e+05 0.000000000000000000e+00
5.679341107598144589e+00 5.630711211874444011e+00 9.721326082395236767e+00 6.544011358533564489e+05 0.000000000000000000e+00
5.554313434195927712e+00 5.456752996343063877e+00 5.207137929518971475e+00 6.544032056004462065e+05 0.000000000000000000e+00
5.955300718107469748e+00 8.200578566755858390e+00 7.541365954447380560e+00 6.544035103839560179e+05 0.000000000000000000e+00
5.433604950811832701e+00 5.280653489540456214e+00 5.370478387009132604e+00 6.544080818193309242e+05 0.000000000000000000e+00
5.012800618485389492e+00 5.822537709190684474e+00 5.475542763118678380e+00 6.544094036820480833e+05 0.000000000000000000e+00
5.257080340380799299e+00 6.040747646613953137e+00 9.384298351418442152e+00 6.544144783003798220e+05 0.000000000000000000e+00
6.349189797981882322e+00 5.070903580308557146e+00 8.307100871953771559e+00 6.544172894423904363e+05 0.000000000000000000e+00
5.072849674669178022e+00 5.771228633508913575e+00 5.295924372106815881e+00 6.544253817555235000e+05 0.000000000000000000e+00
6.041397019084831399e+00 5.167731945201518684e+00 5.427560665576624643e+00 6.544258974184013205e+05 0.000000000000000000e+00
5.738229755300657153e+00 5.421119877508037810e+00 5.082670897149007772e+00 6.544306658640716923e+05 0.000000000000000000e+00
5.859028955151507567e+00 5.807430393089422438e+00 6.522956506851672387e+00 6.544473386373323156e+05 0.000000000000000000e+00
5.885871280863700150e+00 5.127345839522663873e+00 6.131713076802441265e+00 6.544473840735458070e+05 0.000000000000000000e+00
5.364700674789591339e+00 6.260752386203416897e+00 8.249014647505473974e+00 6.544550384876722237e+05 0.000000000000000000e+00
5.256695536899153254e+00 5.912845956279788595e+00 5.040595499235466015e+00 6.544610146137118572e+05 0.000000000000000000e+00
5.168501193986601905e+00 5.630348943597805800e+00 9.251264070358677927e+00 6.544652825585849350e+05 0.000000000000000000e+00
5.666767213694113181e+00 5.416030908235331509e+00 8.686178369588999360e+00 6.544665389358261600e+05 0.000000000000000000e+00
6.051705836654303283e+00 5.095506048795369836e+00 5.778190881264753109e+00 6.544797902222182602e+05 0.000000000000000000e+00
5.201735465118384916e+00 5.770400069526166575e+00 5.940487897597026112e+00 6.544801688800801057e+05 0.000000000000000000e+00
5.753716123902368196e+00 7.164170297434573342e+00 7.715063419604437200e+00 6.544804017411081586e+05 0.000000000000000000e+00
7.472442446964105756e+00 7.159012882131403188e+00 7.394932751257396575e+00 6.544829384082088945e+05 0.000000000000000000e+00
5.162641115947186776e+00 5.878084249334593281e+00 9.223631945965649948e+00 6.544843650064097019e+05 0.000000000000000000e+00
7.589967352125422728e+00 5.125276556920530524e+00 7.499519827253639193e+00 6.544844873349652626e+05 0.000000000000000000e+00
5.388312411433851423e+00 7.576164116754519284e+00 7.056107580718883554e+00 6.544862356947145890e+05 0.000000000000000000e+00
5.889347162870935293e+00 5.566953756428922873e+00 8.617723419573334098e+00 6.544926562495927792e+05 0.000000000000000000e+00
6.058386226870959845e+00 5.244427260102673571e+00 6.329698082191381303e+00 6.544938407880486920e+05 0.000000000000000000e+00
5.452614064756694745e+00 5.545704018365939625e+00 5.396687424966273738e+00 6.544940633468668675e+05 0.000000000000000000e+00
1.639683873534841752e+01 5.830970700523657513e+00 7.390277937266797714e+00 6.544992172959153540e+05 0.000000000000000000e+00
5.730113198935394614e+00 5.009489733917623866e+00 9.262614115885220656e+00 6.545007784954522504e+05 0.000000000000000000e+00
6.755561713690580561e+00 6.227443862978235600e+00 7.094565625494508865e+00 6.545015698961828602e+05 0.000000000000000000e+00
5.039459048802198637e+00 5.375652356939024656e+00 5.872800843687509875e+00 6.545031161956032738e+05 0.000000000000000000e+00
5.658903968746857416e+00 5.530444964035879707e+00 5.070188947425787518e+00 6.545054596176136984e+05 0.000000000000000000e+00
5.014272917360304227e+00 5.726435730866273666e+00 9.840796475863571757e+00 6.545100647119031055e+05 0.000000000000000000e+00
5.172697397686059517e+00 5.320546145454223996e+00 5.335912130479553817e+00 6.545129805570840836e+05 0.000000000000000000e+00
5.102086530222497807e+00 5.636279204244817542e+00 9.113058288310107002e+00 6.545151074038774241e+05 0.000000000000000000e+00
5.061590116478686063e+00 6.751618518751069331e+00 8.080859887412309206e+00 6.545155421610523481e+05 0.000000000000000000e+00
5.821132618841659223e+00 7.878677287952734254e+00 7.071779742037069383e+00 6.545195328486290528e+05 0.000000000000000000e+00
5.301278468390666632e+00 5.470735968241918989e+00 9.810161095458106217e+00 6.545265049170079874e+05 0.000000000000000000e+00
5.824956053208552476e+00 5.162455865546644596e+00 9.054845134961258424e+00 6.545285542594208382e+05 0.000000000000000000e+00
5.207094869410989979e+00 5.929506098259505364e+00 9.154484430162924014e+00 6.545296036549287383e+05 0.000000000000000000e+00
6.007627718913481907e+00 5.026309907902755114e+00 9.956423583313918968e+00 6.545349465407865355e+05 0.000000000000000000e+00
6.224037789316609448e+00 5.980364396809748406e+00 6.901308672247302489e+00 6.545375199075923301e+05 0.000000000000000000e+00
5.220956205043685294e+00 5.523700292878671370e+00 9.841023353314954036e+00 6.545397537893215194e+05 0.000000000000000000e+00
5.656904638757954018e+00 5.377077766830181460e+00 5.588175630861111465e+00 6.545516308207614347e+05 0.000000000000000000e+00
5.638188930895250195e+00 5.638816630560457455e+00 8.791837879419283297e+00 6.545543731659472687e+05 0.000000000000000000e+00
6.226673584529665462e+00 5.678733143911801839e+00 8.070957823878927684e+00 6.545685533390023047e+05 0.000000000000000000e+00
5.295791338333353693e+00 5.064004042560181773e+00 6.283723290684114282e+00 6.545727324642476160e+05 0.000000000000000000e+00
5.866073290545116947e+00 6.393951319769350938e+00 7.909006879976554494e+00 6.545745443424194818e+05 0.000000000000000000e+00
6.048721537025037343e+00 5.146001205191191197e+00 9.742136535231692207e+00 6.545759896747200983e+05 0.000000000000000000e+00
5.252183240924776619e+00 6.186979188954309983e+00 6.351045243234367810e+00 6.545796328738345765e+05 0.000000000000000000e+00
5.008245669481095952e+00 5.927919986355269621e+00 7.401920044605862614e+00 6.545857375602116808e+05 0.000000000000000000e+00
5.784074805296364197e+00 5.371568859944714447e+00 8.854995432677180034e+00 6.545863504620771855e+05 0.000000000000000000e+00
6.015565918630305653e+00 6.224842977888680906e+00 7.913163215861345634e+00 6.545865611843601801e+05 0.000000000000000000e+00
5.077280601249800185e+00 5.495284949075739611e+00 5.129233462281175271e+00 6.545881614618698368e+05 0.000000000000000000e+00
5.042532033795443347e+00 5.632320391831009410e+00 9.814549137706029214e+00 6.545983313543939730e+05 0.000000000000000000e+00
5.480280399246638012e+00 5.346190775507962734e+00 8.696750466551822711e+00 6.546030131665910594e+05 0.000000000000000000e+00
5.220869292730995426e+00 5.503386053402039124e+00 8.393772785561568028e+00 6.546054641160487663e+05 0.000000000000000000e+00
5.414838292281595855e+00 5.548958831835884453e+00 5.455784388799201245e+00 6.546066200572737725e+05 0.000000000000000000e+00
6.528638440254133535e+00 5.069532335913486953e+00 7.057744329268567540e+00 6.546096502670058981e+05 0.000000000000000000e+00
5.052975842359971104e+00 5.347417769994399883e+00 6.284342101581527729e+00 6.546116442822910612e+05 0.000000000000000000e+00
5.945106062808806158e+00 5.318398172971391169e+00 9.176034283912944289e+00 6.546166611404269934e+05 0.000000000000000000e+00
5.132463683513155850e+00 6.014659020094820896e+00 9.025207758657483481e+00 6.546234525409375783e+05 0.000000000000000000e+00
5.251110266349919620e+00 6.015395978879955585e+00 5.972802341712042384e+00 6.546244315438431222e+05 0.000000000000000000e+00
5.149222058860116746e+00 5.198710047984112848e+00 5.517241232779013238e+00 6.546285987216496142e+05 0.000000000000000000e+00
1.161773629764172711e+01 1.816192473955488396e+01 7.351954271241933903e+00 6.546362990371317137e+05 0.000000000000000000e+00
